customer_id,date,age,income,occupation,credit_score,credit_transaction,debit_transaction,balance,investment_return_percent,feedback_note
222,3/1/2025,40,,Student,640.51,299.75,204.25,2798.34,-9.07,I want to improve my credit score.
222,4/1/2025,40,,Student,640.51,142.76,58.36,2882.74,-6.41,I should track my expenses more closely.
222,5/1/2025,40,,Student,640.51,198.38,18.93,3062.19,5.5,Planning to invest more aggressively.
222,6/1/2025,40,,Student,640.51,274.48,279.55,3057.12,-4.83,Looking for a better credit card option.
222,7/1/2025,40,,Student,640.51,103.18,234.17,2926.13,6.14,Planning to invest more aggressively.
222,8/1/2025,40,,Student,640.51,334.87,242.33,3018.67,1.6,I need to reduce unnecessary spending.
222,9/1/2025,40,,Student,640.51,153.99,208.8,2963.86,-1.71,I plan to increase my savings next month.
222,10/1/2025,40,,Student,640.51,210.53,119.46,3054.93,1.83,Looking for a better credit card option.
222,11/1/2025,40,,Student,640.51,324.21,122.04,3257.1,-2.01,Looking for a better credit card option.
222,12/1/2025,40,,Student,640.51,189.39,55.68,3390.81,3.82,I want to improve my credit score.
222,13/1/2025,40,,Student,640.51,211.65,147.17,3455.29,2.14,Planning to invest more aggressively.
222,14/1/2025,40,,Student,640.51,52.6,262.05,3245.84,-2.1,I need to reduce unnecessary spending.
222,15/1/2025,40,,Student,640.51,162.52,219.2,3189.16,3.56,I need to reduce unnecessary spending.
222,16/1/2025,40,,Student,640.51,399.89,72.79,3516.26,-4.19,I’m happy with my current investment returns.
222,17/1/2025,40,,Student,640.51,80.41,160.68,3435.99,-0.85,Thinking about diversifying my investments.
222,18/1/2025,40,,Student,640.51,130.47,144.75,3421.71,-4.66,I need to reduce unnecessary spending.
222,19/1/2025,40,,Student,640.51,354.6,94.06,3682.25,-2.36,I should track my expenses more closely.
222,20/1/2025,40,,Student,640.51,38.69,18.36,3702.58,-2.44,Hope to save more this month.
222,21/1/2025,40,,Student,640.51,169.45,207.55,3664.48,-6.98,I need to reduce unnecessary spending.
222,22/1/2025,40,,Student,640.51,245.22,199.93,3709.77,3.88,Planning to invest more aggressively.
222,23/1/2025,40,,Student,640.51,303.57,57.05,3956.29,3.21,Planning to invest more aggressively.
222,24/1/2025,40,,Student,640.51,376.52,262.02,4070.79,9.96,I’m considering switching banks.
222,25/1/2025,40,,Student,640.51,224.1,ERR,4294.89,-12.15,I plan to increase my savings next month.
222,26/1/2025,40,,Student,640.51,75.73,107.97,4262.65,-1.23,Thinking about diversifying my investments.
222,27/1/2025,40,,Student,640.51,120.82,177.17,4206.3,1.47,Looking for a better credit card option.
222,28/1/2025,40,,Student,640.51,204.1,212.82,4197.58,-1.85,I plan to increase my savings next month.
222,29/1/2025,40,,Student,640.51,309.6,53.7,4453.48,-1.02,Thinking about diversifying my investments.
222,30/1/2025,40,,Student,640.51,231.85,3.49,4681.84,-2.02,I want to improve my credit score.
223,1/1/2025,38,11699,Entrepreneur,668.32,307.62,94.54,6047.08,-3.1,I should track my expenses more closely.
223,2/1/2025,38,11699,Entrepreneur,668.32,53.16,195.29,5904.95,-0.73,Planning to invest more aggressively.
223,3/1/2025,38,11699,Entrepreneur,668.32,188.69,ERR,6093.64,0.94,Hope to save more this month.
223,4/1/2025,38,11699,Entrepreneur,668.32,156.93,195.77,6054.8,5.79,I need to reduce unnecessary spending.
223,5/1/2025,38,11699,Entrepreneur,668.32,229.65,205.14,6079.31,-0.23,I’m happy with my current investment returns.
223,6/1/2025,38,11699,Entrepreneur,668.32,191.81,159.04,6112.08,-3.27,I’m considering switching banks.
223,7/1/2025,38,11699,Entrepreneur,668.32,143.19,260.23,5995.04,10.54,I need to reduce unnecessary spending.
223,8/1/2025,38,11699,Entrepreneur,668.32,359.22,44.14,6310.12,-6.6,I should track my expenses more closely.
223,9/1/2025,38,11699,Entrepreneur,668.32,80.93,160.75,6230.3,-13.54,Hope to save more this month.
223,10/1/2025,38,11699,Entrepreneur,668.32,141.12,262.57,6108.85,5.41,
223,11/1/2025,38,11699,Entrepreneur,668.32,149.09,115.33,6142.61,3.34,Hope to save more this month.
223,12/1/2025,38,11699,Entrepreneur,668.32,293.53,107.35,6328.79,-0.67,I need to reduce unnecessary spending.
223,13/1/2025,38,11699,Entrepreneur,668.32,143.4,43.49,6428.7,-0.6,Thinking about diversifying my investments.
223,14/1/2025,38,11699,Entrepreneur,668.32,170.41,49.15,6549.96,3.73,I’m considering switching banks.
223,15/1/2025,38,11699,Entrepreneur,668.32,248.33,205.66,6592.63,-3.34,Looking for a better credit card option.
223,16/1/2025,38,11699,Entrepreneur,668.32,1.64,187.39,6406.88,-2.82,I’m happy with my current investment returns.
223,17/1/2025,38,11699,Entrepreneur,668.32,110.93,49.44,6468.37,-0.88,I’m happy with my current investment returns.
223,18/1/2025,38,11699,Entrepreneur,668.32,357.73,109.56,6716.54,-4.95,
223,19/1/2025,38,11699,Entrepreneur,668.32,265.19,163.82,6817.91,-10.1,I’m happy with my current investment returns.
223,20/1/2025,38,11699,Entrepreneur,668.32,266.23,320.28,6763.86,-12.5,
223,21/1/2025,38,11699,Entrepreneur,668.32,76.43,77.88,6762.41,0.12,I need to reduce unnecessary spending.
223,22/1/2025,38,11699,Entrepreneur,668.32,299.04,158.44,6903.01,7.46,Planning to invest more aggressively.
223,23/1/2025,38,11699,Entrepreneur,668.32,283.06,286.17,6899.9,6.3,I’m considering switching banks.
223,24/1/2025,38,11699,Entrepreneur,668.32,159.71,155.34,6904.27,-3.84,Planning to invest more aggressively.
223,25/1/2025,38,11699,Entrepreneur,668.32,176.93,154.95,6926.25,0.08,I need to reduce unnecessary spending.
223,26/1/2025,38,11699,Entrepreneur,668.32,334.23,123.59,7136.89,-4.16,I’m happy with my current investment returns.
223,27/1/2025,38,11699,Entrepreneur,668.32,113.04,202.41,7047.52,-6.52,Hope to save more this month.
223,28/1/2025,38,11699,Entrepreneur,668.32,179.88,256.2,6971.2,1.96,I’m considering switching banks.
223,29/1/2025,38,11699,Entrepreneur,668.32,192.54,147.13,7016.61,-4.65,I need to reduce unnecessary spending.
223,30/1/2025,38,11699,Entrepreneur,668.32,114.29,134.39,6996.51,1.86,I need to reduce unnecessary spending.
224,1/1/2025,50,8062,Accountant,727.41,255.25,171.76,2790.49,-0.85,Looking for a better credit card option.
224,2/1/2025,50,8062,Accountant,727.41,135.04,131.2,2794.33,-0.45,Looking for a better credit card option.
224,3/1/2025,50,8062,Accountant,727.41,190.58,200.88,2784.03,2,I should track my expenses more closely.
224,4/1/2025,50,8062,Accountant,727.41,148.31,90.95,2841.39,1.62,I’m happy with my current investment returns.
224,5/1/2025,50,8062,Accountant,727.41,107.33,115.85,2832.87,-2.16,I’m happy with my current investment returns.
224,6/1/2025,50,8062,Accountant,727.41,442.6,ERR,3275.47,-3.46,I should track my expenses more closely.
224,7/1/2025,50,8062,Accountant,727.41,144.44,113.84,3306.07,5.5,Looking for a better credit card option.
224,8/1/2025,50,8062,Accountant,727.41,174.56,44.06,3436.57,7.65,I’m happy with my current investment returns.
224,9/1/2025,50,8062,Accountant,727.41,226.36,183.64,3479.29,3.75,I need to reduce unnecessary spending.
224,10/1/2025,50,8062,Accountant,727.41,76.8,149.45,3406.64,4.61,Planning to invest more aggressively.
224,11/1/2025,50,8062,Accountant,727.41,135.97,174.53,3368.08,3.22,Looking for a better credit card option.
224,12/1/2025,50,8062,Accountant,727.41,54,67.4,3354.68,-10.92,I need to reduce unnecessary spending.
224,13/1/2025,50,8062,Accountant,727.41,222.67,300.8,3276.55,-2.96,I plan to increase my savings next month.
224,14/1/2025,50,8062,Accountant,727.41,180.73,231.07,3226.21,1.83,I’m considering switching banks.
224,15/1/2025,50,8062,Accountant,727.41,102.63,272.1,3056.74,1.49,I’m happy with my current investment returns.
224,16/1/2025,50,8062,Accountant,727.41,176.78,138.04,3095.48,3.45,Hope to save more this month.
224,17/1/2025,50,8062,Accountant,727.41,138.66,275.73,2958.41,6.79,Hope to save more this month.
224,18/1/2025,50,8062,Accountant,727.41,200.85,154.93,3004.33,-3.73,I need to reduce unnecessary spending.
224,19/1/2025,50,8062,Accountant,727.41,136.27,59.17,3081.43,-0.52,Hope to save more this month.
224,20/1/2025,50,8062,Accountant,727.41,206.23,22.79,3264.87,3.94,
224,21/1/2025,50,8062,Accountant,727.41,112.91,182.94,3194.84,4.54,I plan to increase my savings next month.
224,22/1/2025,50,8062,Accountant,727.41,330.71,237.76,3287.79,8.78,I should track my expenses more closely.
224,23/1/2025,50,8062,Accountant,727.41,281.55,163.42,3405.92,-1.86,I want to improve my credit score.
224,24/1/2025,50,8062,Accountant,727.41,188.06,280.36,3313.62,-0.49,I need to reduce unnecessary spending.
224,25/1/2025,50,8062,Accountant,727.41,199.49,268.1,3245.01,-0.67,I should track my expenses more closely.
224,26/1/2025,50,8062,Accountant,727.41,120.52,240.65,3124.88,-3.64,I plan to increase my savings next month.
224,27/1/2025,50,8062,Accountant,727.41,240.38,168.31,3196.95,2.08,Thinking about diversifying my investments.
224,28/1/2025,50,8062,Accountant,727.41,41.98,212.44,3026.49,0.2,I’m happy with my current investment returns.
224,29/1/2025,50,8062,Accountant,727.41,261.63,190.06,3098.06,2.08,Looking for a better credit card option.
224,30/1/2025,50,8062,Accountant,727.41,160.28,119.11,3139.23,0.23,I need to reduce unnecessary spending.
225,1/1/2025,26,13764,Student,626.96,347.45,176.08,5376.37,2.88,I need to reduce unnecessary spending.
225,2/1/2025,26,13764,Student,626.96,220.36,213.82,5382.91,-1.53,Planning to invest more aggressively.
225,3/1/2025,26,13764,Student,626.96,262.68,243.4,5402.19,-0.68,Planning to invest more aggressively.
225,4/1/2025,26,13764,Student,626.96,280.56,119.72,5563.03,-6.38,Planning to invest more aggressively.
225,5/1/2025,26,13764,Student,626.96,62.02,186.9,5438.15,-8.88,I’m happy with my current investment returns.
225,6/1/2025,26,13764,Student,626.96,209.27,86.74,5560.68,-10.47,Looking for a better credit card option.
225,7/1/2025,26,13764,Student,626.96,268.25,37.74,5791.19,12.04,Thinking about diversifying my investments.
225,8/1/2025,26,13764,Student,626.96,363.72,144.68,6010.23,-9.55,Planning to invest more aggressively.
225,9/1/2025,26,13764,Student,626.96,229.58,296.76,5943.05,5.81,
225,10/1/2025,26,13764,Student,626.96,312.5,273.48,5982.07,-5.77,I’m happy with my current investment returns.
225,11/1/2025,26,13764,Student,626.96,308.65,305.28,5985.44,-2.6,I’m happy with my current investment returns.
225,12/1/2025,26,13764,Student,626.96,159.79,274.24,5870.99,7.47,Thinking about diversifying my investments.
225,13/1/2025,26,13764,Student,626.96,113,46.48,5937.51,-0.07,Looking for a better credit card option.
225,14/1/2025,26,13764,Student,626.96,52.67,81.28,5908.9,-2.92,I want to improve my credit score.
225,15/1/2025,26,13764,Student,626.96,312.36,261.57,5959.69,6.14,Hope to save more this month.
225,16/1/2025,26,13764,Student,626.96,117.61,143.15,5934.15,-1.76,I’m considering switching banks.
225,17/1/2025,26,13764,Student,626.96,221.33,210.13,5945.35,-1.88,Planning to invest more aggressively.
225,18/1/2025,26,13764,Student,626.96,98.54,275.89,5768,5.87,Thinking about diversifying my investments.
225,19/1/2025,26,13764,Student,626.96,233.96,64.91,5937.05,4.83,I plan to increase my savings next month.
225,20/1/2025,26,13764,Student,626.96,183.06,27.66,6092.45,-2.13,Looking for a better credit card option.
225,21/1/2025,26,13764,Student,626.96,245.84,132.71,6205.58,3.05,I’m considering switching banks.
225,22/1/2025,26,13764,Student,626.96,246.65,62.53,6389.7,3.92,Hope to save more this month.
225,23/1/2025,26,13764,Student,626.96,277.53,147.56,6519.67,0.57,I need to reduce unnecessary spending.
225,24/1/2025,26,13764,Student,626.96,201.01,271.02,6449.66,2.41,I want to improve my credit score.
225,25/1/2025,26,13764,Student,626.96,212.5,187.61,6474.55,2.74,Thinking about diversifying my investments.
225,26/1/2025,26,13764,Student,626.96,190.11,43.18,6621.48,1.04,Thinking about diversifying my investments.
225,27/1/2025,26,13764,Student,626.96,259.08,173.25,6707.31,-1.99,Planning to invest more aggressively.
225,28/1/2025,26,13764,Student,626.96,180.46,229.44,6658.33,-7.93,
225,29/1/2025,26,13764,Student,626.96,125.63,160.54,6623.42,5.7,Hope to save more this month.
225,30/1/2025,26,13764,Student,626.96,381.48,221.16,6783.74,-2.46,I want to improve my credit score.
226,1/1/2025,49,6650,Nurse,591.91,229.68,213.89,8641.79,-4.95,Thinking about diversifying my investments.
226,2/1/2025,49,6650,Nurse,591.91,199.12,128.9,8712.01,1.02,Hope to save more this month.
226,3/1/2025,49,6650,Nurse,591.91,145.53,253.24,8604.3,1.24,I plan to increase my savings next month.
226,4/1/2025,49,6650,Nurse,591.91,112.1,223.4,8493,-5.82,I need to reduce unnecessary spending.
226,5/1/2025,49,6650,Nurse,591.91,328.45,229.28,8592.17,7.45,Hope to save more this month.
226,6/1/2025,49,6650,Nurse,591.91,184.18,110.31,8666.04,0.92,I’m considering switching banks.
226,7/1/2025,49,6650,Nurse,591.91,191.56,97.78,8759.82,-2.27,I’m happy with my current investment returns.
226,8/1/2025,49,6650,Nurse,591.91,163.36,56.4,8866.78,3.89,Looking for a better credit card option.
226,9/1/2025,49,6650,Nurse,591.91,194.77,125.33,8936.22,-5.05,I need to reduce unnecessary spending.
226,10/1/2025,49,6650,Nurse,591.91,83.96,304.87,8715.31,-2.64,Looking for a better credit card option.
226,11/1/2025,49,6650,Nurse,591.91,261.05,163.01,8813.35,-13.38,I should track my expenses more closely.
226,12/1/2025,49,6650,Nurse,591.91,379.25,204.73,8987.87,-3.34,Planning to invest more aggressively.
226,13/1/2025,49,6650,Nurse,591.91,197.16,58.07,9126.96,9.63,I want to improve my credit score.
226,14/1/2025,49,6650,Nurse,591.91,109.23,108.15,9128.04,-3.15,Looking for a better credit card option.
226,15/1/2025,49,6650,Nurse,591.91,208.04,259.63,9076.45,9.45,Planning to invest more aggressively.
226,16/1/2025,49,6650,Nurse,591.91,160.1,180.26,9056.29,0.91,I’m happy with my current investment returns.
226,17/1/2025,49,6650,Nurse,591.91,101.84,343.8,8814.33,7.31,I plan to increase my savings next month.
226,18/1/2025,49,6650,Nurse,591.91,218.91,276.55,8756.69,6.56,I need to reduce unnecessary spending.
226,19/1/2025,49,6650,Nurse,591.91,208.19,176.08,8788.8,8.06,I should track my expenses more closely.
226,20/1/2025,49,6650,Nurse,591.91,,283.9,8504.9,-0.63,Hope to save more this month.
226,21/1/2025,49,6650,Nurse,591.91,352.47,149.58,8707.79,2.19,Looking for a better credit card option.
226,22/1/2025,49,6650,Nurse,591.91,196.57,107.45,8796.91,-0.85,Looking for a better credit card option.
226,23/1/2025,49,6650,Nurse,591.91,337.91,35.13,9099.69,-5.69,Hope to save more this month.
226,24/1/2025,49,6650,Nurse,591.91,127.45,63.73,9163.41,8.05,I should track my expenses more closely.
226,25/1/2025,49,6650,Nurse,591.91,325.77,197.36,9291.82,-2.69,Thinking about diversifying my investments.
226,26/1/2025,49,6650,Nurse,591.91,333.51,22.95,9602.38,11.21,I need to reduce unnecessary spending.
226,27/1/2025,49,6650,Nurse,591.91,131.54,129.04,9604.88,-1.65,I need to reduce unnecessary spending.
226,28/1/2025,49,6650,Nurse,591.91,92.69,304.01,9393.56,4.44,Looking for a better credit card option.
226,29/1/2025,49,6650,Nurse,591.91,321.55,52.11,9663,1.4,Planning to invest more aggressively.
226,30/1/2025,49,6650,Nurse,591.91,252.1,171.66,9743.44,-5.3,I’m happy with my current investment returns.
227,1/1/2025,55,15268,Engineer,626.96,251.44,198.53,5066.91,12.75,
227,2/1/2025,55,15268,Engineer,626.96,98.47,163.64,5001.74,6.05,I’m considering switching banks.
227,3/1/2025,55,15268,Engineer,626.96,73.03,111.6,4963.17,-3.8,I plan to increase my savings next month.
227,4/1/2025,55,15268,Engineer,626.96,298.47,256.04,5005.6,1.3,Hope to save more this month.
227,5/1/2025,55,15268,Engineer,626.96,115.83,114.58,5006.85,-2.65,Thinking about diversifying my investments.
227,6/1/2025,55,15268,Engineer,626.96,102.27,141.84,4967.28,3.37,Looking for a better credit card option.
227,7/1/2025,55,15268,Engineer,626.96,249.03,149.34,5066.97,0.79,Planning to invest more aggressively.
227,8/1/2025,55,15268,Engineer,626.96,191.84,46.22,5212.59,1.3,I plan to increase my savings next month.
227,9/1/2025,55,15268,Engineer,626.96,141.64,42.21,5312.02,2.35,I’m considering switching banks.
227,10/1/2025,55,15268,Engineer,626.96,138.83,168.22,5282.63,4.74,I plan to increase my savings next month.
227,11/1/2025,55,15268,Engineer,626.96,104.98,157.37,5230.24,-8.55,I want to improve my credit score.
227,12/1/2025,55,15268,Engineer,626.96,353.25,41.27,5542.22,-2.07,Planning to invest more aggressively.
227,13/1/2025,55,15268,Engineer,626.96,333.84,131.24,5744.82,-5.49,I’m happy with my current investment returns.
227,14/1/2025,55,15268,Engineer,626.96,271.31,205.24,5810.89,-2.67,I’m considering switching banks.
227,15/1/2025,55,15268,Engineer,626.96,,115.17,5695.72,-0.54,
227,16/1/2025,55,15268,Engineer,626.96,10.7,135.49,5570.93,9.42,Planning to invest more aggressively.
227,17/1/2025,55,15268,Engineer,626.96,110.4,103.32,5578.01,-5.42,I want to improve my credit score.
227,18/1/2025,55,15268,Engineer,626.96,261.22,246.26,5592.97,6.4,I’m happy with my current investment returns.
227,19/1/2025,55,15268,Engineer,626.96,75.2,189.98,5478.19,7.67,I plan to increase my savings next month.
227,20/1/2025,55,15268,Engineer,626.96,250.97,188.27,5540.89,-1.86,
227,21/1/2025,55,15268,Engineer,626.96,222.01,248.91,5513.99,2.14,
227,22/1/2025,55,15268,Engineer,626.96,75.17,113.52,5475.64,6.55,Planning to invest more aggressively.
227,23/1/2025,55,15268,Engineer,626.96,232.47,ERR,5708.11,-2.27,I plan to increase my savings next month.
227,24/1/2025,55,15268,Engineer,626.96,318.86,282.99,5743.98,6.82,Thinking about diversifying my investments.
227,25/1/2025,55,15268,Engineer,626.96,344.26,121.3,5966.94,-2,I plan to increase my savings next month.
227,26/1/2025,55,15268,Engineer,626.96,184.37,153.09,5998.22,7.66,Hope to save more this month.
227,27/1/2025,55,15268,Engineer,626.96,316.59,193.08,6121.73,-6.66,Looking for a better credit card option.
227,28/1/2025,55,15268,Engineer,626.96,31.2,169.24,5983.69,4.9,I want to improve my credit score.
227,29/1/2025,55,15268,Engineer,626.96,192.04,303.19,5872.54,-4.91,I’m happy with my current investment returns.
227,30/1/2025,55,15268,Engineer,626.96,79.16,96.86,5854.84,-3.01,Looking for a better credit card option.
228,1/1/2025,19,10259,Student,706.31,252.97,34.82,2233.15,-8.94,I should track my expenses more closely.
228,2/1/2025,19,10259,Student,706.31,256.34,140.97,2348.52,-5.93,I’m considering switching banks.
228,3/1/2025,19,10259,Student,706.31,217.91,224.69,2341.74,0.82,I plan to increase my savings next month.
228,4/1/2025,19,10259,Student,706.31,322.85,97.14,2567.45,5.91,I want to improve my credit score.
228,5/1/2025,19,10259,Student,706.31,161.62,248.41,2480.66,-5.86,
228,6/1/2025,19,10259,Student,706.31,223.07,168.29,2535.44,2.89,Thinking about diversifying my investments.
228,7/1/2025,19,10259,Student,706.31,164.86,184.53,2515.77,-0.49,I need to reduce unnecessary spending.
228,8/1/2025,19,10259,Student,706.31,147.34,263.13,2399.98,0.89,I need to reduce unnecessary spending.
228,9/1/2025,19,10259,Student,706.31,48.62,96.16,2352.44,7.76,I need to reduce unnecessary spending.
228,10/1/2025,19,10259,Student,706.31,109.14,193.27,2268.31,-2.97,Planning to invest more aggressively.
228,11/1/2025,19,10259,Student,706.31,56.18,188.44,2136.05,-1.14,I want to improve my credit score.
228,12/1/2025,19,10259,Student,706.31,358.85,240.04,2254.86,6.83,I’m happy with my current investment returns.
228,13/1/2025,19,10259,Student,706.31,306.61,205.16,2356.31,-6.33,Thinking about diversifying my investments.
228,14/1/2025,19,10259,Student,706.31,176.6,203.67,2329.24,-0.95,I need to reduce unnecessary spending.
228,15/1/2025,19,10259,Student,706.31,197,207.97,2318.27,5.78,Planning to invest more aggressively.
228,16/1/2025,19,10259,Student,706.31,107.74,203.6,2222.41,3.32,Looking for a better credit card option.
228,17/1/2025,19,10259,Student,706.31,101.11,117.48,2206.04,1.25,Hope to save more this month.
228,18/1/2025,19,10259,Student,706.31,338.99,116.82,2428.21,2.59,I’m considering switching banks.
228,19/1/2025,19,10259,Student,706.31,316.88,298.37,2446.72,1.63,
228,20/1/2025,19,10259,Student,706.31,11.97,223.87,2234.82,1.56,I’m considering switching banks.
228,21/1/2025,19,10259,Student,706.31,115.51,206.89,2143.44,9.83,I’m considering switching banks.
228,22/1/2025,19,10259,Student,706.31,220.9,20.26,2344.08,7.72,I need to reduce unnecessary spending.
228,23/1/2025,19,10259,Student,706.31,202.26,207,2339.34,0.81,I want to improve my credit score.
228,24/1/2025,19,10259,Student,706.31,245.62,203.25,2381.71,4.53,Looking for a better credit card option.
228,25/1/2025,19,10259,Student,706.31,214.67,89.15,2507.23,1.47,I want to improve my credit score.
228,26/1/2025,19,10259,Student,706.31,278.85,89.71,2696.37,-5.03,I want to improve my credit score.
228,27/1/2025,19,10259,Student,706.31,333.3,285.33,2744.34,0.69,I’m considering switching banks.
228,28/1/2025,19,10259,Student,706.31,260.12,180.06,2824.4,-10.4,I plan to increase my savings next month.
228,29/1/2025,19,10259,Student,706.31,220.67,267.28,2777.79,-5.37,I’m happy with my current investment returns.
228,30/1/2025,19,10259,Student,706.31,73.42,91.57,2759.64,-1.87,Thinking about diversifying my investments.
229,1/1/2025,54,7635,Manager,713.36,332.06,271.08,6903.98,-3.82,Hope to save more this month.
229,2/1/2025,54,7635,Manager,713.36,176.7,ERR,7080.68,-4.08,Planning to invest more aggressively.
229,3/1/2025,54,7635,Manager,713.36,303.07,234.55,7149.2,2.07,I need to reduce unnecessary spending.
229,4/1/2025,54,7635,Manager,713.36,183.49,98.22,7234.47,-3.11,Thinking about diversifying my investments.
229,5/1/2025,54,7635,Manager,713.36,231.08,80.2,7385.35,-2.29,I plan to increase my savings next month.
229,6/1/2025,54,7635,Manager,713.36,130.5,70.96,7444.89,1.43,I’m happy with my current investment returns.
229,7/1/2025,54,7635,Manager,713.36,53.02,246.23,7251.68,5.07,I need to reduce unnecessary spending.
229,8/1/2025,54,7635,Manager,713.36,335.95,107.82,7479.81,1.54,Planning to invest more aggressively.
229,9/1/2025,54,7635,Manager,713.36,282.32,139.54,7622.59,-2.33,I need to reduce unnecessary spending.
229,10/1/2025,54,7635,Manager,713.36,211.97,133.6,7700.96,-4.85,I’m considering switching banks.
229,11/1/2025,54,7635,Manager,713.36,38.04,76.12,7662.88,-11.3,I want to improve my credit score.
229,12/1/2025,54,7635,Manager,713.36,113,263.53,7512.35,-8.74,
229,13/1/2025,54,7635,Manager,713.36,244.89,247.82,7509.42,-7.36,I’m considering switching banks.
229,14/1/2025,54,7635,Manager,713.36,379.43,143.88,7744.97,7.29,I should track my expenses more closely.
229,15/1/2025,54,7635,Manager,713.36,227.08,113.15,7858.9,-14.04,I plan to increase my savings next month.
229,16/1/2025,54,7635,Manager,713.36,88.52,204.38,7743.04,8.19,I’m happy with my current investment returns.
229,17/1/2025,54,7635,Manager,713.36,59.53,145.23,7657.34,-1.73,Hope to save more this month.
229,18/1/2025,54,7635,Manager,713.36,241.78,157.07,7742.05,-1.36,I’m considering switching banks.
229,19/1/2025,54,7635,Manager,713.36,263.91,94.68,7911.28,0.56,I’m considering switching banks.
229,20/1/2025,54,7635,Manager,713.36,277.01,91.89,8096.4,-1.29,Looking for a better credit card option.
229,21/1/2025,54,7635,Manager,713.36,144.2,186.17,8054.43,2.25,I should track my expenses more closely.
229,22/1/2025,54,7635,Manager,713.36,148.19,177.27,8025.35,-13.56,Hope to save more this month.
229,23/1/2025,54,7635,Manager,713.36,283.53,221.66,8087.22,-2.03,I’m considering switching banks.
229,24/1/2025,54,7635,Manager,713.36,129.47,145.4,8071.29,-4.05,I need to reduce unnecessary spending.
229,25/1/2025,54,7635,Manager,713.36,124.53,174.63,8021.19,4.55,Thinking about diversifying my investments.
229,26/1/2025,54,7635,Manager,713.36,231.79,380.91,7872.07,6.74,Looking for a better credit card option.
229,27/1/2025,54,7635,Manager,713.36,273.54,205.94,7939.67,0.93,Thinking about diversifying my investments.
229,28/1/2025,54,7635,Manager,713.36,250.47,165.81,8024.33,5.75,I want to improve my credit score.
229,29/1/2025,54,7635,Manager,713.36,172.09,123.39,8073.03,6.39,I’m happy with my current investment returns.
229,30/1/2025,54,7635,Manager,713.36,154,74.41,8152.62,-3.24,I plan to increase my savings next month.
230,1/1/2025,55,18299,Accountant,717.43,100.82,229.33,1845.49,-1.57,I want to improve my credit score.
230,2/1/2025,55,18299,Accountant,717.43,128.89,239.85,1734.53,2.62,I plan to increase my savings next month.
230,3/1/2025,55,18299,Accountant,717.43,104.22,150.61,1688.14,-3.32,I’m happy with my current investment returns.
230,4/1/2025,55,18299,Accountant,717.43,76.27,45.19,1719.22,4.02,I’m happy with my current investment returns.
230,5/1/2025,55,18299,Accountant,717.43,122.6,72.94,1768.88,-0.53,Thinking about diversifying my investments.
230,6/1/2025,55,18299,Accountant,717.43,458.71,188.98,2038.61,4.7,I need to reduce unnecessary spending.
230,7/1/2025,55,18299,Accountant,717.43,107.26,ERR,2145.87,0.58,Looking for a better credit card option.
230,8/1/2025,55,18299,Accountant,717.43,131.67,134.19,2143.35,-2.61,I plan to increase my savings next month.
230,9/1/2025,55,18299,Accountant,717.43,215.19,134.27,2224.27,-2.6,Hope to save more this month.
230,10/1/2025,55,18299,Accountant,717.43,177.34,220.91,2180.7,-5.19,I’m considering switching banks.
230,11/1/2025,55,18299,Accountant,717.43,146.98,177.41,2150.27,-2.44,I need to reduce unnecessary spending.
230,12/1/2025,55,18299,Accountant,717.43,326.6,242.54,2234.33,6.55,I need to reduce unnecessary spending.
230,13/1/2025,55,18299,Accountant,717.43,265.62,228.16,2271.79,0.62,I’m considering switching banks.
230,14/1/2025,55,18299,Accountant,717.43,143.47,109.4,2305.86,-7.26,I want to improve my credit score.
230,15/1/2025,55,18299,Accountant,717.43,165.06,126.8,2344.12,-0.35,I’m considering switching banks.
230,16/1/2025,55,18299,Accountant,717.43,452.24,91.96,2704.4,-0.6,I’m considering switching banks.
230,17/1/2025,55,18299,Accountant,717.43,415.46,94.95,3024.91,-4.65,I’m happy with my current investment returns.
230,18/1/2025,55,18299,Accountant,717.43,180.92,94.71,3111.12,5.96,Thinking about diversifying my investments.
230,19/1/2025,55,18299,Accountant,717.43,215.05,62.51,3263.66,2.1,Planning to invest more aggressively.
230,20/1/2025,55,18299,Accountant,717.43,219.39,40.14,3442.91,2.73,Thinking about diversifying my investments.
230,21/1/2025,55,18299,Accountant,717.43,249.94,42.31,3650.54,-5.56,Looking for a better credit card option.
230,22/1/2025,55,18299,Accountant,717.43,164.99,100.23,3715.3,3.48,Hope to save more this month.
230,23/1/2025,55,18299,Accountant,717.43,156.73,135.92,3736.11,-4.79,I plan to increase my savings next month.
230,24/1/2025,55,18299,Accountant,717.43,294.85,89.24,3941.72,-4.66,I want to improve my credit score.
230,25/1/2025,55,18299,Accountant,717.43,205.17,235.89,3911,2.76,Thinking about diversifying my investments.
230,26/1/2025,55,18299,Accountant,717.43,143.54,117.59,3936.95,-6.25,Hope to save more this month.
230,27/1/2025,55,18299,Accountant,717.43,392.48,274.14,4055.29,1.94,
230,28/1/2025,55,18299,Accountant,717.43,,59.91,3995.38,-0.23,Looking for a better credit card option.
230,29/1/2025,55,18299,Accountant,717.43,289.12,208.34,4076.16,-1.75,I’m happy with my current investment returns.
230,30/1/2025,55,18299,Accountant,717.43,280.07,242.57,4113.66,0.67,Planning to invest more aggressively.
231,1/1/2025,31,16182,Teacher,674.77,131.75,303.22,8872.53,-2.5,Hope to save more this month.
